immatriculation,num_houses
CM0040010062588,11
CM0040010062589,11
CM0040010062590,11
CM0040010062591,11
CM0040010062592,11
CM0040010062593,11
CM0040010062594,11
CM0040010062595,11
CM0040010062596,11
CM0040010062597,11
CM0040010062598,11
CM0040010062599,11
CM0040010062600,11
CM0040010062601,11
CM0040010062602,11
CM0040010062603,11
CM0040010062604,11
CM0040010062605,11
CM0040010062606,11
CM0040010062607,11
CM0040010062608,11
CM0040010062609,11
CM0040010062610,11
CM0040010062611,11
CM0040010062612,11
CM0040010062613,11
CM0040010062614,11
CM0040010062615,11
CM0040010062616,11
CM0040010062617,11
CM0040010062618,11
CM0040010062619,11
CM0040010062620,11
CM0040010062621,11
CM0040010062622,11
CM0040010062623,11
CM0040010062624,11
CM0040010062625,11
CM0040010062626,11
CM0040010062627,11
CM0040010062628,11
CM0040010062629,11
CM0040010062630,11
CM0040010062631,11
CM0040010062632,11
CM0040010062633,11
CM0040010062634,11
CM0040010062635,11
CM0040010062636,11
CM0040010062637,11
CM0040010062638,11
CM0040010062639,11
CM0040010062640,11
CM0040010062641,11
CM0040010062642,11
CM0040010062643,11
CM0040010062644,11
CM0040010062645,11
CM0040010062646,11
CM0040010062647,11
CM0040010062648,11
CM0040010062649,11
CM0040010062650,11
CM0040010062651,11
CM0040010062652,11
CM0040010062653,11
CM0040010062654,11
CM0040010062655,11
CM0040010062656,11
CM0040010062657,11
CM0040010062658,11
CM0040010062659,11
CM0040010062660,11
CM0040010062661,11
CM0040010062662,11
CM0040010062663,11
CM0040010062664,11
CM0040010062665,11
CM0040010062666,11
CM0040010062667,11
CM0040010062668,11
CM0040010062669,11
CM0040010062670,11
CM0040010062671,11
CM0040010062672,11
CM0040010062673,11
CM0040010062674,11
CM0040010062675,11
CM0040010062676,11
CM0040010062677,11
CM0040010062678,11
CM0040010062679,11
CM0040010062680,11
CM0040010062681,11
CM0040010062682,11
CM0040010062683,11
CM0040010062684,11
CM0040010062685,11
CM0040010062686,11
CM0040010062687,11
CM0040010062688,11
CM0040010062689,11
CM0040010062690,11
CM0040010062691,11
CM0040010062692,11
CM0040010062693,11
CM0040010062694,11
CM0040010062695,11
CM0040010062696,11
CM0040010062697,11
CM0040010062698,11
CM0040010062699,11
CM0040010062700,11
CM0040010062701,11
CM0040010062702,11
CM0040010062703,11
CM0040010062704,11
CM0040010062705,11
CM0040010062706,11
CM0040010062707,11
CM0040010062708,11
CM0040010062709,11
CM0040010062710,11
CM0040010062711,11
CM0040010062712,11
CM0040010062713,11
CM0040010062714,11
CM0040010062715,11
CM0040010062716,11
CM0040010062717,11
CM0040010062718,11
CM0040010062719,11
CM0040010062720,11
CM0040010062721,11
CM0040010062722,11
CM0040010062723,11
CM0040010062724,11
CM0040010062725,11
CM0040010062726,11
CM0040010062727,11
CM0040010062728,11
CM0040010062729,11
CM0040010062730,11
CM0040010062731,11
CM0040010062732,11
CM0040010062733,11
CM0040010062734,11
CM0040010062735,11
CM0040010062736,11
CM0040010062737,11
CM0040010062738,11
CM0040010062739,11
CM0040010062740,11
CM0040010062741,11
CM0040010062742,11
CM0040010062743,11
CM0040010062744,11
CM0040010062745,11
CM0040010062746,11
CM0040010062747,11
CM0040010062748,11
CM0040010062749,11
CM0040010062750,11
CM0040010062751,11
CM0040010062752,11
CM0040010062753,11
CM0040010062754,11
CM0040010062755,11
CM0040010062756,11
CM0040010062757,11
CM0040010062758,11
CM0040010062759,11
CM0040010062760,11
CM0040010062761,11
CM0040010062762,11
CM0040010062763,11
CM0040010062764,11
CM0040010062765,11
CM0040010062766,11
CM0040010062767,11
CM0040010062768,11
CM0040010062769,11
CM0040010062770,11
CM0040010062771,11
CM0040010062772,11
CM0040010062773,11
CM0040010062774,11
CM0040010062775,11
CM0040010062776,11
CM0040010062777,11
CM0040010062778,11
CM0040010062779,11
CM0040010062780,11
CM0040010062781,11
CM0040010062782,11
CM0040010062783,11
CM0040010062784,11
CM0040010062785,11
CM0040010062786,11
CM0040010062787,11
CM0040010062788,11
CM0040010062789,11
CM0040010062790,11
CM0040010062791,11
CM0040010062792,11
CM0040010062793,11
CM0040010062794,11
CM0040010062795,11
CM0040010062796,11
CM0040010062797,11
CM0040010062798,11
CM0040010062799,11
CM0040010062800,11
CM0040010062801,11
CM0040010062802,11
CM0040010062803,11
CM0040010062804,11
CM0040010062805,11
CM0040010062806,11
CM0040010062807,11
CM0040010062808,11
CM0040010062809,11
CM0040010062810,11
CM0040010062811,11
CM0040010062812,11
CM0040010062813,11
CM0040010062814,11
CM0040010062815,11
CM0040010062816,11
CM0040010062817,11
CM0040010062818,11
CM0040010062819,11
CM0040010062820,11
CM0040010062821,11
CM0040010062822,11
CM0040010062823,11
CM0040010062824,11
CM0040010062825,11
CM0040010062826,11
CM0040010062827,11
CM0040010062828,11
CM0040010062829,11
CM0040010062830,11
CM0040010062831,11
CM0040010062832,11
CM0040010062833,11
CM0040010062834,11
CM0040010062835,11
CM0040010062836,11
CM0040010062837,11
CM0040010062838,11
CM0040010062839,11
CM0040010062840,11
CM0040010062841,11
CM0040010062842,11
CM0040010062843,11
CM0040010062844,11
CM0040010062845,11
CM0040010062846,11
CM0040010062847,11
CM0040010062848,11
CM0040010062849,11
CM0040010062850,11
CM0040010062851,11
CM0040010062852,11
CM0040010062853,11
CM0040010062854,11
CM0040010062855,11
CM0040010062856,11
CM0040010062857,11
CM0040010062858,11
CM0040010062859,11
CM0040010062860,11
CM0040010062861,11
CM0040010062862,11
CM0040010062863,11
CM0040010062864,11
CM0040010062865,11
CM0040010062866,11
CM0040010062867,11
CM0040010062868,11
CM0040010062869,11
CM0040010062870,11
CM0040010062871,11
CM0040010062872,11
CM0040010062873,11
CM0040010062874,11
CM0040010062875,11
CM0040010062876,11
CM0040010062877,11
CM0040010062878,11
CM0040010062879,11
CM0040010062880,11
CM0040010062881,11
CM0040010062882,11
CM0040010062883,11
CM0040010062884,11
CM0040010062885,11
CM0040010062886,11
CM0040010062887,11
CM0040010062888,11
CM0040010062889,11
CM0040010062890,11
CM0040010062891,11
CM0040010062892,11
CM0040010062893,11
CM0040010062894,11
CM0040010062895,11
CM0040010062896,11
CM0040010062897,11
CM0040010062898,11
CM0040010062899,11
CM0040010062900,11
CM0040010062901,11
CM0040010062902,11
CM0040010062903,11
CM0040010062904,11
CM0040010062905,11
CM0040010062906,11
CM0040010062907,11
CM0040010062908,11
CM0040010062909,11
CM0040010062910,11
CM0040010062911,11
CM0040010062912,11
CM0040010062913,11
CM0040010062914,11
CM0040010062915,11
CM0040010062916,11
CM0040010062917,11
CM0040010062918,11
CM0040010062919,11
CM0040010062920,11
CM0040010062921,11
CM0040010062922,11
CM0040010062923,11
CM0040010062924,11
CM0040010062925,11
CM0040010062926,11
CM0040010062927,11
CM0040010062928,11
CM0040010062929,11
CM0040010062930,11
CM0040010062931,11
CM0040010062932,11
CM0040010062933,11
CM0040010062934,11
CM0040010062935,11
CM0040010062936,11
CM0040010062937,11
CM0040010062938,11
CM0040010062939,11
CM0040010062940,11
CM0040010062941,11
CM0040010062942,11
CM0040010062943,11
CM0040010062944,11
CM0040010062945,11
CM0040010062946,11
CM0040010062947,11
CM0040010062948,11
CM0040010062949,11
CM0040010062950,11
CM0040010062951,11
CM0040010062952,11
CM0040010062953,11
CM0040010062954,11
CM0040010062955,11
CM0040010062956,11
CM0040010062957,11
CM0040010062958,11
CM0040010062959,11
CM0040010062960,11
CM0040010062961,11
CM0040010062962,11
CM0040010062963,11
CM0040010062964,11
CM0040010062965,11
CM0040010062966,11
CM0040010062967,11
CM0040010062968,11
CM0040010062969,11
CM0040010062970,11
CM0040010062971,11
CM0040010062972,11
CM0040010062973,11
CM0040010062974,11
CM0040010062975,11
CM0040010062976,11
CM0040010062977,11
CM0040010062978,11
CM0040010062979,11
CM0040010062980,11
CM0040010062981,11
CM0040010062982,11
CM0040010062983,11
CM0040010062984,11
CM0040010062985,11
CM0040010062986,11
CM0040010062987,11
CM0040010062988,11
CM0040010062989,11
CM0040010062990,11
CM0040010062991,11
CM0040010062992,11
CM0040010062993,11
CM0040010062994,11
CM0040010062995,11
CM0040010062996,11
CM0040010062997,11
CM0040010062998,11
CM0040010062999,11
CM0040010063000,11
CM0040010063001,11
CM0040010063002,11
CM0040010063003,11
CM0040010063004,11
CM0040010063005,11
CM0040010063006,11
CM0040010063007,11
CM0040010063008,11
CM0040010063009,11
CM0040010063010,11
CM0040010063011,11
CM0040010063012,11
CM0040010063013,11
CM0040010063014,11
CM0040010063015,11
CM0040010063016,11
CM0040010063017,11
CM0040010063018,11
CM0040010063019,11
CM0040010063020,11
CM0040010063021,11
CM0040010063022,11
CM0040010063023,11
CM0040010063024,11
CM0040010063025,11
CM0040010063026,11
CM0040010063027,11
CM0040010063028,11
CM0040010063029,11
CM0040010063030,11
CM0040010063031,11
CM0040010063032,11
CM0040010063033,11
CM0040010063034,11
CM0040010063035,11
CM0040010063036,11
CM0040010063037,11
CM0040010063038,11
CM0040010063039,11
CM0040010063040,11
CM0040010063041,11
CM0040010063042,11
CM0040010063043,11
CM0040010063044,11
CM0040010063045,11
CM0040010063046,11
CM0040010063047,11
CM0040010063048,11
CM0040010063049,11
CM0040010063050,11
CM0040010063051,11
CM0040010063052,11
CM0040010063053,11
CM0040010063054,11
CM0040010063055,11
CM0040010063056,11
CM0040010063057,11
CM0040010063058,11
CM0040010063059,11
CM0040010063060,11
CM0040010063061,11
CM0040010063062,11
CM0040010063063,11
CM0040010063064,11
CM0040010063065,11
CM0040010063066,11
CM0040010063067,11
CM0040010063068,11
CM0040010063069,11
CM0040010063070,11
CM0040010063071,11
CM0040010063072,11
CM0040010063073,11
CM0040010063074,11
CM0040010063075,11
CM0040010063076,11
CM0040010063077,11
CM0040010063078,11
CM0040010063079,11
CM0040010063080,11
CM0040010063081,11
CM0040010063082,11
CM0040010063083,11
CM0040010063084,11
CM0040010063085,11
CM0040010063086,11
CM0040010063087,11
CM0040010063088,11
CM0040010063089,11
CM0040010063090,11
CM0040010063091,11
CM0040010063092,11
CM0040010063093,11
CM0040010063094,11
CM0040010063095,11
CM0040010063096,11
CM0040010063097,11
CM0040010063098,11
CM0040010063099,11
CM0040010063100,11
CM0040010063101,11
CM0040010063102,11
CM0040010063103,11
CM0040010063104,11
CM0040010063105,11
CM0040010063106,11
CM0040010063107,11
CM0040010063108,11
CM0040010063109,11
CM0040010063110,11
CM0040010063111,11
CM0040010063112,11
CM0040010063113,11
CM0040010063114,11
CM0040010063115,11
CM0040010063116,11
CM0040010063117,11
CM0040010063118,11
CM0040010063119,11
CM0040010063120,11
CM0040010063121,11
CM0040010063122,11
CM0040010063123,11
CM0040010063124,11
CM0040010063125,11
CM0040010063126,11
CM0040010063127,11
CM0040010063128,11
CM0040010063129,11
CM0040010063130,11
CM0040010063131,11
CM0040010063132,11
CM0040010063133,11
CM0040010063134,11
CM0040010063135,11
CM0040010063136,11
CM0040010063137,11
CM0040010063138,11
CM0040010063139,11
CM0040010063140,11
CM0040010063141,11
CM0040010063142,11
CM0040010063143,11
CM0040010063144,11
CM0040010063145,11
CM0040010063146,11
CM0040010063147,11
CM0040010063148,11
CM0040010063149,11
CM0040010063150,11
CM0040010063151,11
CM0040010063152,11
CM0040010063153,11
CM0040010063154,11
CM0040010063155,11
CM0040010063156,11
CM0040010063157,11
CM0040010063158,11
CM0040010063159,11
CM0040010063160,11
CM0040010063161,11
CM0040010063162,11
CM0040010063163,11
CM0040010063164,11
CM0040010063165,11
CM0040010063166,11
CM0040010063167,11
CM0040010063168,11
CM0040010063169,11
CM0040010063170,11
CM0040010063171,11
CM0040010063172,11
CM0040010063173,11
CM0040010063174,11
CM0040010063175,11
CM0040010063176,11
CM0040010063177,11
CM0040010063178,11
CM0040010063179,11
CM0040010063180,11
CM0040010063181,11
CM0040010063182,11
CM0040010063183,11
CM0040010063184,11
CM0040010063185,11
CM0040010063186,11
CM0040010063187,11
CM0040010063188,11
CM0040010063189,11
CM0040010063190,11
CM0040010063191,11
CM0040010063192,11
CM0040010063193,11
CM0040010063194,11
CM0040010063195,11
CM0040010063196,11
CM0040010063197,11
CM0040010063198,11
CM0040010063199,11
CM0040010063200,11
CM0040010063201,11
CM0040010063202,11
CM0040010063203,11
CM0040010063204,11
CM0040010063205,11
CM0040010063206,11
CM0040010063207,11
CM0040010063208,11
CM0040010063209,11
CM0040010063210,11
CM0040010063211,11
CM0040010063212,11
CM0040010063213,11
CM0040010063214,11
CM0040010063215,11
CM0040010063216,11
CM0040010063217,11
CM0040010063218,11
CM0040010063219,11
CM0040010063220,11
CM0040010063221,11
CM0040010063222,11
CM0040010063223,11
CM0040010063224,11
CM0040010063225,11
CM0040010063226,11
CM0040010063227,11
CM0040010063228,11
CM0040010063229,11
CM0040010063230,11
CM0040010063231,11
CM0040010063232,11
CM0040010063233,11
CM0040010063234,11
CM0040010063235,11
CM0040010063236,11
CM0040010063237,11
CM0040010063238,11
CM0040010063239,11
CM0040010063240,11
CM0040010063241,11
CM0040010063242,11
CM0040010063243,11
CM0040010063244,11
CM0040010063245,11
CM0040010063246,11
CM0040010063247,11
CM0040010063248,11
CM0040010063249,11
CM0040010063250,11
CM0040010063251,11
CM0040010063252,11
CM0040010063253,11
CM0040010063254,11
CM0040010063255,11
CM0040010063256,11
CM0040010063257,11
CM0040010063258,11
CM0040010063259,11
CM0040010063260,11
CM0040010063261,11
CM0040010063262,11
CM0040010063263,11
CM0040010063264,11
CM0040010063265,11
CM0040010063266,11
CM0040010063267,11
CM0040010063268,11
CM0040010063269,11
CM0040010063270,11
CM0040010063271,11
CM0040010063272,11
CM0040010063273,11
CM0040010063274,11
CM0040010063275,11
CM0040010063276,11
CM0040010063277,11
CM0040010063278,11
CM0040010063279,11
CM0040010063280,11
CM0040010063281,11
CM0040010063282,11
CM0040010063283,11
CM0040010063284,11
CM0040010063285,11
CM0040010063286,11
CM0040010063287,11
CM0040010063288,11
CM0040010063289,11
CM0040010063290,11
CM0040010063291,11
CM0040010063292,11
CM0040010063293,11
CM0040010063294,11
CM0040010063295,11
CM0040010063296,11
CM0040010063297,11
CM0040010063298,11
CM0040010063299,11
CM0040010063300,11
CM0040010063301,11
CM0040010063302,11
CM0040010063303,11
CM0040010063304,11
CM0040010063305,11
CM0040010063306,11
CM0040010063307,11
CM0040010063308,11
CM0040010063309,11
CM0040010063310,11
CM0040010063311,11
CM0040010063312,11
CM0040010063313,11
CM0040010063314,11
CM0040010063315,11
CM0040010063316,11
CM0040010063317,11
CM0040010063318,11
CM0040010063319,11
CM0040010063320,11
CM0040010071000,11
CM0040010071001,11
CM0040010071002,11
CM0040010071003,11
CM0040010071004,11
CM0040010071005,11
CM0040010071006,11
CM0040010071007,11
CM0040010071008,11
CM0040010071009,11
CM0040010071010,11
CM0040010071011,11
CM0040010071012,11
CM0040010071013,11
CM0040010071014,11
CM0040010071015,11
CM0040010071016,11
CM0040010071017,11
CM0040010071018,11
CM0040010071019,11
CM0040010071020,11
CM0040010071021,11
CM0040010071022,11
CM0040010071023,11
CM0040010071024,11
CM0040010071025,11
CM0040010071026,11
CM0040010071027,11
CM0040010071028,11
CM0040010071029,11
CM0040010071030,11
CM0040010071031,11
CM0040010071032,11
CM0040010071033,11
CM0040010071034,11
CM0040010071035,11
CM0040010071036,11
CM0040010071037,11
CM0040010071038,11
CM0040010071039,11
CM0040010071040,11
CM0040010071041,11
CM0040010071042,11
CM0040010071043,11
CM0040010071044,11
CM0040010071045,11
CM0040010071046,11
CM0040010071047,11
CM0040010071048,11
CM0040010071049,11
CM0040010071050,11
CM0040010071051,11
CM0040010071052,11
CM0040010071053,11
CM0040010071054,11
CM0040010071055,11
CM0040010071056,11
CM0040010071057,11
CM0040010071058,11
CM0040010071059,11
CM0040010071060,11
CM0040010071061,11
CM0040010071062,11
CM0040010071063,11
CM0040010071064,11
CM0040010071065,11
CM0040010071066,11
CM0040010071067,11
CM0040010071068,11
CM0040010071069,11
CM0040010071070,11
CM0040010071071,11
CM0040010071072,11
CM0040010071073,11
CM0040010071074,11
CM0040010071075,11
CM0040010071076,11
CM0040010071077,11
CM0040010071078,11
CM0040010071079,11
CM0040010071080,11
CM0040010071081,11
CM0040010071082,11
CM0040010071083,11
CM0040010071084,11
CM0040010071085,11
CM0040010071086,11
CM0040010071087,11
CM0040010071088,11
CM0040010071089,11
CM0040010071090,11
CM0040010071091,11
CM0040010071092,11
CM0040010071093,11
CM0040010071094,11
CM0040010071095,11
CM0040010071096,11
CM0040010071097,11
CM0040010071098,11
CM0040010071099,11
CM0040010071100,11
CM0040010071101,11
CM0040010071102,11
CM0040010071103,11
CM0040010071104,11
CM0040010071105,11
CM0040010071106,11
CM0040010071107,11
CM0040010071108,11
CM0040010071109,11
CM0040010071110,11
CM0040010071111,11
CM0040010071112,11
CM0040010071113,11
CM0040010071114,11
CM0040010071115,11
CM0040010071116,11
CM0040010071117,11
CM0040010071118,11
CM0040010071119,11
CM0040010071120,11
CM0040010071121,11
CM0040010071122,11
CM0040010071123,11
CM0040010071124,11
CM0040010071125,11
CM0040010071126,11
CM0040010071127,11
CM0040010071128,11
CM0040010071129,11
CM0040010071130,11
CM0040010071131,11
CM0040010071132,11
CM0040010071133,11
CM0040010071134,11
CM0040010071135,11
CM0040010071136,11
CM0040010071137,11
CM0040010071138,11
CM0040010071139,11
CM0040010071140,11
CM0040010071141,11
CM0040010071142,11
CM0040010071143,11
CM0040010071144,11
CM0040010071145,11
CM0040010071146,11
CM0040010071147,11
CM0040010071148,11
CM0040010071149,11
CM0040010071150,11
CM0040010071151,11
CM0040010071152,11
CM0040010071153,11
CM0040010071154,11
CM0040010071155,11
CM0040010071156,11
CM0040010071157,11
CM0040010071158,11
CM0040010071159,11
CM0040010071160,11
CM0040010071161,11
CM0040010071162,11
CM0040010071163,11
CM0040010071164,11
CM0040010071165,11
CM0040010071166,11
CM0040010071167,11
CM0040010071168,11
CM0040010071169,11
CM0040010071170,11
CM0040010071171,11
CM0040010071172,11
CM0040010071173,11
CM0040010071174,11
CM0040010071175,11
CM0040010071176,11
CM0040010071177,11
CM0040010071178,11
CM0040010071179,11
CM0040010071180,11
CM0040010071181,11
CM0040010071182,11
CM0040010071183,11
CM0040010071184,11
CM0040010071185,11
CM0040010071186,11
CM0040010071187,11
CM0040010071188,11
CM0040010071189,11
CM0040010071190,11
CM0040010071191,11
CM0040010071192,11
CM0040010071193,11
CM0040010071194,11
CM0040010071195,11
CM0040010071196,11
CM0040010071197,11
CM0040010071198,11
CM0040010071199,11
CM0040010071200,11
CM0040010071201,11
CM0040010071202,11
CM0040010071203,11
CM0040010071204,11
CM0040010071205,11
CM0040010071206,11
CM0040010071207,11
CM0040010071208,11
CM0040010071209,11
CM0040010071210,11
CM0040010071211,11
CM0040010071212,11
CM0040010071213,11
CM0040010071214,11
CM0040010071215,11
CM0040010071216,11
CM0040010071217,11
CM0040010071218,11
CM0040010071219,11
CM0040010071220,11
CM0040010071221,11
CM0040010071222,11
CM0040010071223,11
CM0040010071224,11
CM0040010071225,11
CM0040010071226,11
CM0040010071227,11
CM0040010071228,11
CM0040010071229,11
CM0040010071230,11
CM0040010071231,11
CM0040010071232,11
CM0040010071233,11
CM0040010071234,11
CM0040010071235,11
CM0040010071236,11
CM0040010071237,11
